"ID","SRC","DB_TABLE","DB_NAME","TABLE_HCODE","TABLE_CNAME","TABLE_ENAME","TABLE_DESC","TABLE_DESC_GENERATED","UNIQ_KEY","IS_SHOW","HISQA","HISMAN","HISVALID","CREATE_BY","HCREATETIME","UPDATE_BY","HUPDATETIME","TABLE_DESC_AI"
89,JY,oracle,ODSJY,"89",利润分配表_新会计准则,LC_INCOMESTATEMENTALL,"
1.反映企业依据2007年新会计准则在在年报、中报、季报中披露的利润表数据；并依据新旧会计准则的科目对应关系，收录了主要科目的历史对应数据。
2.收录同一公司在报告期末的四种财务报告，即未调整的合并报表、未调整的母公司报表、调整后的合并报表以及调整后的母公司报表。
3.若某个报告期的数据有多次调整，则该表展示历次调整数据。
4.该表中各财务科目的单位均为人民币元。
5.带“##”的特殊项目为单个公司披露的非标准化的科目，对应的“特殊字段说明”字段将对其作出说明；带“##”的调整项目是为了让报表的各个小项借贷平衡而设置的，便于客户对报表的遗漏和差错进行判断。",表格LC_INCOMESTATEMENTALL-利润分配表_新会计准则: 表格“LC_INCOMESTATEMENTALL”是一个利润分配表，依据2007年新会计准则，反映企业在年报、中报、季报中披露的利润表数据，并收录了主要科目的历史对应数据。该表包含同一公司在报告期末的四种财务报告（未调整的合并报表、未调整的母公司报表、调整后的合并报表以及调整后的母公司报表），并展示历次调整数据。所有财务科目的单位均为人民币元。\n\n表格字段包括：\n\n1. 基本信息字段：ID、信息发布日期、信息来源、信息来源编码、公告类别、公司代码、截止日期、是否合并、是否调整、完整标志、会计准则、报表格式类型。\n2. 营业收入模块：营业总收入、营业收入、主营业务收入、其他业务收入、利息净收入、利息收入、利息支出、已赚保费、保险业务收入、分保费收入、减:分出保费、减:提取未到期责任准备金、担保业务收入、手续费及佣金净收入、手续费及佣金收入、经纪业务手续费收入、投资银行业务手续费收入、资产管理业务手续费收入、基金管理业务手续费收入、投资咨询业务收入、风险管理业务收入、投资管理业务收入、其他代理业务收入、手续费及佣金支出、经纪业务手续费支出、投资银行业务手续费支出、资产管理业务手续费支出、基金管理业务手续费支出、投资咨询业务支出、风险管理业务支出、投资管理业务支出、其他代理业务支出、代理买卖证券业务净收入、证券承销业务净收入、受托客户资产管理业务净收入、基金管理业务手续费净收入、其他收入、特殊项目、调整项目。\n3. 营业支出模块：营业总成本、营业支出、保险手续费及佣金支出、退保金、提取保费准备金、提取期货风险准备金、提取担保业务准备金、提取担保赔偿准备金、赔付支出净额、赔付支出、减:摊回赔付支出、提取保险责任准备金净额、提取保险责任准备金、减:摊回保险责任准备金、保单红利支出、分保费用、其他成本、营业成本、主营业务成本、其他业务成本、营业税金及附加、销售费用、管理费用合计、管理费用、业务及管理费、减:摊回分保费用、研发费用、财务费用、利息费用(财务费用)、利息收入(财务费用)、勘探费用、信用减值损失(成本)、资产减值损失(成本)、特殊项目、调整项目。\n4. 特别收益/收入模块：非经营性净收益、其他收益、投资净收益、对联营合营企业的投资收益、以摊余成本计量的金融资产终止确认收益、汇兑收益、净敞口套期收益、公允价值变动净收益、信用减值损失(利润)、资产减值损失(利润)、资产处置收益、特殊项目、调整项目。\n5. 营业利润模块：营业利润、营业外收入、营业外支出、非流动资产处置净损失、特殊项目、调整项目。\n6. 利润总额模块：利润总额、未确认的投资损失、所得税费用、特殊项目、调整项目。\n7. 净利润模块：净利润、按经营持续性分类、持续经营净利润、终止经营净利润、按所有权归属分类、归属于母公司所有者的净利润、归属于母公司普通股股东的净利润、归属于母公司其他权益工具持有者的净利润、少数股东损益、特殊项目、调整项目。\n8. 其他综合收益模块：其他综合收益的税后净额、归属于母公司所有者的其他综合收益的税后净额、以后不能重分类进损益的其他综合收益、重新计量设定受益计划净负债或净资产的变动、权益法下在被投资单位不能重分类进损益的其他综合收益、其他权益工具投资公允价值变动、企业自身信用风险公允价值变动、以后将重分类进损益的其他综合收益、权益法下在被投资单位以后将重分类进损益的其他综合收益、其他债权投资公允价值变动、金融资产重分类计入其他综合收益的金额、其他债权投资信用减值准备、现金流量套期损益的有效部分、外币财务报表折算差额、可供出售金融资产公允价值变动损益、持有至到期投资重分类为可供出售金融资产损益、其他、归属于少数股东的其他综合收益的税后净额、特殊项目、调整项目、综合收益总额、归属于母公司所有者的综合收益总额、归属于母公司普通股股东的综合收益、归属于母公司其他权益工具持有者的综合收益、归属于少数股东的综合收益总额、调整项目。\n9. 每股收益模块：基本每股收益、稀释每股收益。\n10. 特殊字段模块：特殊字段说明、发布时间、更新时间、JSID、系统字段。\n\n该表格详细记录了企业在不同报告期内的财务表现，帮助用户分析企业的盈利能力和财务健康状况,"InfoPublDate,CompanyCode,EndDate,IfAdjusted,IfMerged",,,,1,,"2024-06-06 17:33:45",,"2024-08-03 16:28:26",
90,JY,oracle,ODSJY,"90",非金融类利润表_新会计准则,LC_INCOMESTATEMENTNEW,"",,"",,,,1,,"2024-06-06 17:33:45",,"2024-06-06 17:33:45",
91,JY,oracle,ODSJY,"91","",LC_INDEXBASICINFO,"",,"",,,,0,,"2024-06-06 17:33:45",,"2024-08-09 14:25:17",
92,JY,oracle,ODSJY,"92","",LC_INDEXCOMPONENT,"",,"",,,,0,,"2024-06-06 17:33:45",,"2024-08-09 14:25:17",
93,JY,oracle,ODSJY,"93","",LC_INDEXCOMPONENTSWEIGHT,"",,"",,,,0,,"2024-06-06 17:33:45",,"2024-08-09 14:25:17",
94,JY,oracle,ODSJY,"94","",LC_INDEXPREPCOMPONENT,"",,"",,,,0,,"2024-06-06 17:33:45",,"2024-08-09 14:25:17",
95,JY,oracle,ODSJY,"95","",LC_INDEXRELATIONSHIP,"",,"",,,,0,,"2024-06-06 17:33:45",,"2024-08-09 14:25:17",
96,JY,oracle,ODSJY,"96","",LC_INDFININDICATORS,"",,"",,,,0,,"2024-06-06 17:33:45",,"2024-08-09 14:25:17",
97,JY,oracle,ODSJY,"97","",LC_INDICESFORVALUATION,"",,"",,,,0,,"2024-06-06 17:33:45",,"2024-08-09 14:25:18",
98,JY,oracle,ODSJY,"98","",LC_INDUSTRYVALUATION,"",,"",,,,0,,"2024-06-06 17:33:46",,"2024-08-09 14:25:18",
99,JY,oracle,ODSJY,"99","",LC_INSTIARCHIVE,"",,"",,,,0,,"2024-06-06 17:33:46",,"2024-08-09 14:25:18",
100,JY,oracle,ODSJY,"100","",LC_INSTIEVALUATION,"",,"",,,,0,,"2024-06-06 17:33:46",,"2024-08-09 14:25:18",
101,JY,oracle,ODSJY,"101","",LC_INSTIQUAL,"",,"",,,,0,,"2024-06-06 17:33:46",,"2024-08-09 14:25:18",
102,JY,oracle,ODSJY,"102","",LC_INSTIQUALCORE,"",,"",,,,0,,"2024-06-06 17:33:46",,"2024-08-09 14:25:18",
103,JY,oracle,ODSJY,"103","",LC_INSTIQUALCORRE,"",,"",,,,0,,"2024-06-06 17:33:46",,"2024-08-09 14:25:18",
104,JY,oracle,ODSJY,"104","",LC_INTANGIBLEASSETNEW,"",,"",,,,0,,"2024-06-06 17:33:46",,"2024-08-09 14:25:18",
105,JY,oracle,ODSJY,"105","",LC_INTASSETSDETAIL,"",,"",,,,0,,"2024-06-06 17:33:46",,"2024-08-09 14:25:18",
106,JY,oracle,ODSJY,"106","",LC_INVENTORY,"",,"",,,,0,,"2024-06-06 17:33:46",,"2024-08-09 14:25:18",
107,JY,oracle,ODSJY,"107","",LC_INVESTQUOTA,"",,"",,,,0,,"2024-06-06 17:33:46",,"2024-08-09 14:25:18",
108,JY,oracle,ODSJY,"108","",LC_IPODECLARATION,"",,"",,,,0,,"2024-06-06 17:33:46",,"2024-08-09 14:25:18",
109,JY,oracle,ODSJY,"109","",LC_IPONEWS,"",,"",,,,0,,"2024-06-06 17:33:46",,"2024-08-09 14:25:18",
110,JY,oracle,ODSJY,"110","",LC_ISSUEANDLISTAGENT,"",,"",,,,0,,"2024-06-06 17:33:47",,"2024-08-09 14:25:18",
111,JY,oracle,ODSJY,"111","",LC_LARGESHSUBSCRIPTION,"",,"",,,,0,,"2024-06-06 17:33:47",,"2024-08-09 14:25:19",
112,JY,oracle,ODSJY,"112","",LC_LARGESHSUBSCRIPTION_SE,"",,"",,,,0,,"2024-06-06 17:33:47",,"2024-08-09 14:25:19",
113,JY,oracle,ODSJY,"113","",LC_LEADERINTRODUCE,"",,"",,,,0,,"2024-06-06 17:33:47",,"2024-08-09 14:25:19",
114,JY,oracle,ODSJY,"114","",LC_LEADERINTRODUCE_SE,"",,"",,,,0,,"2024-06-06 17:33:47",,"2024-08-09 14:25:19",
115,JY,oracle,ODSJY,"115","",LC_LEADERPOSITION_EXPIRE,"",,"",,,,0,,"2024-06-06 17:33:47",,"2024-08-11 09:47:25",
116,JY,oracle,ODSJY,"116","",LC_LEGALDISTRIBUTION,"",,"",,,,0,,"2024-06-06 17:33:47",,"2024-08-09 14:25:19",
117,JY,oracle,ODSJY,"117","",LC_LEGALDISTRIBUTION_SE,"",,"",,,,0,,"2024-06-06 17:33:47",,"2024-08-09 14:25:19",
118,JY,oracle,ODSJY,"118","",LC_LISTSTATUS,"",,"",,,,0,,"2024-06-06 17:33:47",,"2024-08-09 14:25:19",
119,JY,oracle,ODSJY,"119",公司报告期主要会计数据_新会计准则,LC_MAINDATANEW,"1.展示上市公司、发债主体，定期报告维度下的主要指标。
2.该表收录报告期（一季度、半年度、三季度、年度）合并未调整、合并调整的数据。
3.该表中各财务科目的单位均为人民币元。
4.数据范围：1989-12-31至今
5.信息来源：招股说明书、定报、审计报告等",表格LC_MAINDATANEW-公司报告期主要会计数据_新会计准则: 表格“LC_MAINDATANEW”用于展示上市公司和发债主体在定期报告维度下的主要会计数据，涵盖从1989年12月31日至今的数据，信息来源包括招股说明书、定报、审计报告等。表格中的各财务科目单位均为人民币元。字段包括公司代码、信息发布日期、信息来源编码、信息来源、公告类别、截止日期、会计准则、合并调整标志等基本信息。财务指标方面，涵盖了基本每股收益、稀释每股收益、净资产收益率、营业收入、投资净收益、财务费用、公允价值变动净收益、营业利润、营业外收入、营业外支出、利润总额、所得税、未确认的投资损失、净利润（不含少数损益）、少数股东损益、净利润、非经常性损益、扣非归母净利润、国际会计准则净利润等利润表指标。现金流量表指标包括经营活动产生的现金流量净额、每股经营活动现金流量净额、投资活动产生的现金流量净额、筹资活动产生的现金流量净额、现金及现金等价物净增加额、汇率变动对现金及现金等价物的影响、期末现金及现金等价物余额。资产负债表指标涵盖货币资金、交易性金融资产、应收票据及应收账款、应收票据、应收账款、其他应收款（含利息和股利）、应收利息、应收股利、存货、流动资产合计、可供出售金融资产、持有至到期投资、投资性房地产、长期股权投资、无形资产、非流动资产合计、资产总计、短期借款、交易性金融负债、应付职工薪酬、应交税费、其他应付款（含利息和股利）、应付股利、应付利息、一年内到期的非流动负债、流动负债合计、非流动负债合计、负债合计、实收资本（或股本）、资本公积、盈余公积、未分配利润、股东权益（不含少数权益）、归属于普通股股东权益、少数股东权益、所有者权益合计、负债和所有者权益总计、国际会计准则净资产/股东权益、每股净资产、调整后每股净资产、总股本等。其它指标包括分配融资方案说明、更新日期、发布时间、JSID等。,"CompanyCode,EndDate,Mark,InfoPublDate",,,,1,,"2024-06-06 17:33:47",,"2024-08-26 14:12:59",
120,JY,oracle,ODSJY,"120",公司主要财务分析指标_新会计准则,LC_MAININDEXNEW,"1.根据报告期公布的财务科目数据衍生而来的每股指标，以及反映公司盈利、偿债、成长、营运、分红、现金流、资本结构等能力的指标。
2.若某个报告期的数据有多次调整，则该表优先展示最新未调整数据；如对应截止日期无未调整数据，则展示调整数据。
3.“十、杜邦分析”另有两个指标－“净资产收益率ROE_平均,计算”和“总资产周转率”，分别在“二、盈利能力”和“五、营运能力”下。
4.本表中的同比数据计算公式为：（本期数据－去年同期数据）/︱去年同期数据︱*100%。
5.针对CDR证券，权益分派单位均为“股”，表内每股类等指标按照股数展示。",表格LC_MAININDEXNEW-公司主要财务分析指标_新会计准则: 表格“LC_MAININDEXNEW”是用于公司主要财务分析指标的记录，基于新会计准则。该表格包含了多个财务指标，涵盖了公司盈利、偿债、成长、营运、分红、现金流、资本结构等方面的能力分析。具体字段包括：\n\n1. **公司代码**、**信息发布日期**、**截止日期**等基本信息。\n2. **每股指标**：如基本每股收益、稀释每股收益、每股净资产、每股营业收入、每股经营活动产生的现金流量净额等。\n3. **盈利能力**：如净资产收益率、总资产报酬率、销售净利率、销售毛利率、营业利润率、息税前利润、息税折旧摊销前利润等。\n4. **偿债能力**：如流动比率、速动比率、超速动比率、产权比率、利息保障倍数、净资产负债率等。\n5. **成长能力**：如基本每股收益同比增长、营业收入同比增长、净利润同比增长、总资产同比增长等。\n6. **营运能力**：如存货周转率、应收账款周转率、应付账款周转率、流动资产周转率、固定资产周转率、总资产周转率等。\n7. **现金状况**：如经营活动产生的现金流量净额、销售商品提供劳务收到的现金、自由现金流量、净利润现金含量、总资产现金回收率等。\n8. **分红能力**：如每股股利、股利支付率、留存盈余比率等。\n9. **资本结构**：如资产负债率、流动资产/总资产、非流动资产/总资产、固定资产比率、无形资产比率、长期借款/总资产等。\n10. **收益质量**：如经营活动净收益/利润总额、对联营合营公司投资收益/利润总额、价值变动净收益/利润总额、扣除非经常损益后的净利润/净利润等。\n11. **杜邦分析**：如权益乘数_杜邦分析。\n\n此外，表格还包含系统字段用于数据有效性标识。该表格通过这些指标全面反映了公司的财务健康状况和经营能力。,"CompanyCode,EndDate",0,,,1,,"2024-06-06 17:33:47",,"2024-08-06 17:47:07",
121,JY,oracle,ODSJY,"121",公司主营业务构成,LC_MAINOPERINCOME,收录公司主营业务的收入来源、成本构成；主营业务收入、成本和利润与上年同期的对比较。,表格“LC_MAINOPERINCOME”用于记录和分析公司主营业务的构成情况。它包含了公司代码、信息发布日期、截止日期、日期类型、信息来源及其编码等基本信息。表格详细列出了公司主营业务的收入来源、成本构成，以及主营业务收入、成本和利润与上年同期的对比数据。具体字段包括：\n\n- 公司代码、信息发布日期、截止日期、日期类型、信息来源及其编码，用于标识和描述数据的基本属性。\n- 合并标志和调整标志，用于指示数据是否经过合并或调整。\n- 分类方式和货币单位，用于说明数据的分类标准和货币单位。\n- 序号、经营项目名称、所属层级和上级科目名称，用于详细描述各经营项目的层级和分类。\n- 主营业务收入、主营业务成本、主营业务利润和毛利率，记录了公司在当前期间的主营业务财务数据。\n- 上年同期主营业务收入、上年同期主营业务成本、上年同期主营业务利润和上年同期毛利率，提供了与上年同期的对比数据。\n- 系统字段，用于标识数据的有效性。\n\n通过这些字段，表格能够全面展示公司主营业务的收入、成本和利润情况，并提供与上年同期的对比分析，帮助用户了解公司业务的变化和发展趋势。,"CompanyCode,EndDate,DateType,IfMerged,IfAdjusted,Classification,Project,InfoPublDate",0,,,1,,"2024-06-06 17:33:48",,"2024-08-03 16:49:29",
